id,qb,p1,p2,opp_p1,sal,proj,actual,diff
51526,Drew Brees,Tre'Quan Smith,Emmanuel Sanders,Marvin Jones Jr.,24800,49.4,49.64,1.0048583
51180,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,T.J. Hockenson,24500,49.3,55.1,1.117647059
50425,Jared Goff,Cooper Kupp,Gerald Everett,Deebo Samuel,24400,48.8,31.52,0.645901639
50440,Jared Goff,Robert Woods,Tyler Higbee,Deebo Samuel,25100,48.7,37.22,0.764271047
50446,Jared Goff,Robert Woods,Gerald Everett,Deebo Samuel,24500,48.7,38.72,0.795071869
51530,Drew Brees,Tre'Quan Smith,Emmanuel Sanders,T.J. Hockenson,24200,48.4,58.14,1.201239669
51537,Drew Brees,Tre'Quan Smith,Adam Trautman,Kenny Golladay,24300,48.2,50.14,1.040248963
51173,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Marvin Hall,24000,47.7,43.9,0.92033543
50415,Jared Goff,Cooper Kupp,Josh Reynolds,Jordan Reed,24500,47.2,19.42,0.411440678
50435,Jared Goff,Robert Woods,Josh Reynolds,Jordan Reed,24600,47.1,26.62,0.565180467
51546,Drew Brees,Emmanuel Sanders,Adam Trautman,Kenny Golladay,24800,46.8,43.04,0.91965812
51184,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,Marvin Hall,23100,46.6,47,1.008583691
51541,Drew Brees,Tre'Quan Smith,Adam Trautman,Marvin Jones Jr.,23000,46.6,37.34,0.801287554
51544,Drew Brees,Tre'Quan Smith,Adam Trautman,T.J. Hockenson,22400,45.6,45.84,1.005263158
51550,Drew Brees,Emmanuel Sanders,Adam Trautman,Marvin Jones Jr.,23500,45.2,30.24,0.669026549
50422,Jared Goff,Cooper Kupp,Tyler Higbee,Jordan Reed,24000,44.6,14.02,0.314349776
50428,Jared Goff,Cooper Kupp,Gerald Everett,Jordan Reed,23400,44.6,15.52,0.347982063
50450,Jared Goff,Robert Woods,Gerald Everett,Jordan Reed,23500,44.5,22.72,0.510561798
50443,Jared Goff,Robert Woods,Tyler Higbee,Jordan Reed,24100,44.5,21.22,0.476853933
51554,Drew Brees,Emmanuel Sanders,Adam Trautman,T.J. Hockenson,22900,44.2,38.74,0.876470588
52835,Jacoby Brissett,T.Y. Hilton,Eric Ebron,Darren Fells,25600,44.2,62.74,1.419457014
52839,Jacoby Brissett,T.Y. Hilton,Eric Ebron,Jordan Akins,24800,44.1,61.74,1.4
52847,Jacoby Brissett,T.Y. Hilton,Jack Doyle,Darren Fells,25200,43.4,51.34,1.182949309
52849,Jacoby Brissett,T.Y. Hilton,Jack Doyle,Jordan Akins,24400,43.3,50.34,1.162586605
51418,Teddy Bridgewater,Robby Anderson,DJ Moore,Allen Robinson II,27200,60.9,40.74,0.668965517
51422,Teddy Bridgewater,Robby Anderson,DJ Moore,Jimmy Graham,25600,52.8,38.84,0.735606061
53091,Philip Rivers,Keenan Allen,Mike Williams,DeAndre Hopkins,30300,64.3,72.42,1.126283048
53093,Philip Rivers,Keenan Allen,Mike Williams,Will Fuller V,27400,57.7,70.32,1.218717504
52207,Carson Wentz,Dallas Goedert,Greg Ward,Golden Tate,25600,51.3,48.16,0.938791423
52211,Carson Wentz,Dallas Goedert,Greg Ward,Sterling Shepard,25900,50.6,39.26,0.775889328
52212,Kyler Murray,Christian Kirk,Larry Fitzgerald,James Washington,25800,48.8,34.66,0.710245902
52214,Carson Wentz,Dallas Goedert,Greg Ward,Darius Slayton,25100,48.8,39.86,0.816803279
52216,Kyler Murray,Christian Kirk,Larry Fitzgerald,Diontae Johnson,24200,46.9,51.96,1.107889126
52219,Carson Wentz,Dallas Goedert,Greg Ward,Kaden Smith,25000,46.9,46.66,0.994882729
52221,Kyler Murray,Christian Kirk,Larry Fitzgerald,Vance McDonald,24900,46.6,30.16,0.6472103
52237,Ryan Tannehill,A.J. Brown,Corey Davis,Darren Waller,23900,47.3,72.34,1.529386892
52242,Ryan Tannehill,A.J. Brown,Corey Davis,Tyrell Williams,23400,45.6,69.04,1.514035088
52245,Ryan Tannehill,A.J. Brown,Jonnu Smith,Darren Waller,23800,44.4,78.34,1.764414414
51774,Teddy Bridgewater,Robby Anderson,DJ Moore,Tre'Quan Smith,25100,55.7,60.26,1.081867145
51777,Teddy Bridgewater,Robby Anderson,DJ Moore,Jared Cook,25900,55.3,63.56,1.149367089
52249,Ryan Tannehill,A.J. Brown,Jonnu Smith,Tyrell Williams,23300,42.7,75.04,1.757377049
53153,Kirk Cousins,Adam Thielen,Stefon Diggs,Julio Jones,30500,56.6,42.92,0.758303887
52830,Jameis Winston,Chris Godwin,Mike Evans,Michael Thomas,30800,63.6,81.16,1.276100629
53144,Drew Brees,Michael Thomas,Jared Cook,Brandin Cooks,29500,55.5,33.02,0.594954955
53147,Drew Brees,Michael Thomas,Jared Cook,Robert Woods,29800,55.4,23.12,0.41732852
53149,Drew Brees,Michael Thomas,Jared Cook,Cooper Kupp,29300,55.1,33.02,0.599274047
53150,Drew Brees,Michael Thomas,Ted Ginn Jr.,Brandin Cooks,28500,54.8,29.52,0.538686131
53151,Drew Brees,Michael Thomas,Ted Ginn Jr.,Robert Woods,28800,54.7,19.62,0.358683729
53152,Drew Brees,Michael Thomas,Ted Ginn Jr.,Cooper Kupp,28300,54.4,29.52,0.542647059
53154,Kirk Cousins,Adam Thielen,Stefon Diggs,Calvin Ridley,28500,52.6,45.22,0.859695817
53158,Kirk Cousins,Adam Thielen,Kyle Rudolph,Julio Jones,28400,52,38.22,0.735
53156,Kirk Cousins,Adam Thielen,Stefon Diggs,Austin Hooper,27500,49,43.02,0.877959184
53160,Kirk Cousins,Adam Thielen,Kyle Rudolph,Calvin Ridley,26400,48,40.52,0.844166667
52840,Jameis Winston,Chris Godwin,O.J. Howard,Michael Thomas,28500,57.3,82.66,1.442582897
52848,Jameis Winston,Mike Evans,O.J. Howard,Michael Thomas,28400,55.7,54.66,0.981328546
52834,Jameis Winston,Chris Godwin,Mike Evans,Jared Cook,28400,53.6,57.56,1.073880597
52837,Jameis Winston,Chris Godwin,Mike Evans,Ted Ginn Jr.,28100,53.2,56.06,1.053759398
53162,Kirk Cousins,Adam Thielen,Kyle Rudolph,Austin Hooper,25400,44.4,38.32,0.863063063
50212,Kirk Cousins,Justin Jefferson,Adam Thielen,Chris Godwin,30400,59.2,33.9,0.572635135
50217,Kirk Cousins,Justin Jefferson,Adam Thielen,Mike Evans,30300,59.1,37.5,0.634517766
50222,Kirk Cousins,Justin Jefferson,Adam Thielen,Antonio Brown,29500,58.1,37.8,0.65060241
50228,Kirk Cousins,Justin Jefferson,Adam Thielen,Rob Gronkowski,29200,55.4,37.1,0.66967509
50236,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,Chris Godwin,27800,50.7,42.8,0.84418146
50239,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,Mike Evans,27700,50.6,46.4,0.916996047
50254,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Chris Godwin,27700,50.5,40.3,0.798019802
50259,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Mike Evans,27600,50.4,43.9,0.871031746
50245,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,Antonio Brown,26900,49.6,46.7,0.941532258
50262,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Antonio Brown,26800,49.4,44.2,0.894736842
52843,Jameis Winston,Chris Godwin,O.J. Howard,Jared Cook,26100,47.3,59.06,1.248625793
52846,Jameis Winston,Chris Godwin,O.J. Howard,Ted Ginn Jr.,25800,46.9,57.56,1.227292111
52850,Jameis Winston,Mike Evans,O.J. Howard,Jared Cook,26000,45.7,31.06,0.679649891
52853,Jameis Winston,Mike Evans,O.J. Howard,Ted Ginn Jr.,25700,45.3,29.56,0.652538631
51781,Teddy Bridgewater,Robby Anderson,Ian Thomas,Tre'Quan Smith,23100,47.5,38.56,0.811789474
51785,Teddy Bridgewater,Robby Anderson,Ian Thomas,Jared Cook,23900,47.1,41.86,0.888747346
50248,Kirk Cousins,Justin Jefferson,Irv Smith Jr.,Rob Gronkowski,26600,46.9,46,0.980810235
50265,Kirk Cousins,Adam Thielen,Irv Smith Jr.,Rob Gronkowski,26500,46.7,43.5,0.931477516
51789,Teddy Bridgewater,DJ Moore,Ian Thomas,Tre'Quan Smith,23300,46.4,51.46,1.109051724
51793,Teddy Bridgewater,DJ Moore,Ian Thomas,Jared Cook,24100,46,54.76,1.190434783
52536,Kirk Cousins,Stefon Diggs,Adam Thielen,Tyreek Hill,30500,57.3,46.9,0.818499127
52540,Kirk Cousins,Stefon Diggs,Adam Thielen,Travis Kelce,29500,54.5,33.1,0.60733945
52543,Kirk Cousins,Stefon Diggs,Adam Thielen,Sammy Watkins,28800,51.5,33.2,0.644660194
50233,Drew Brees,Emmanuel Sanders,Tre'Quan Smith,Tyreek Hill,27300,56.8,47.36,0.833802817
50246,Drew Brees,Emmanuel Sanders,Jared Cook,Tyreek Hill,27900,56.5,48.26,0.854159292
50240,Drew Brees,Emmanuel Sanders,Tre'Quan Smith,Travis Kelce,26500,54.2,51.76,0.95498155
50250,Drew Brees,Emmanuel Sanders,Jared Cook,Travis Kelce,27100,53.9,52.66,0.976994434
50348,Jared Goff,Cooper Kupp,Robert Woods,DeAndre Hopkins,28900,58,64.14,1.105862069
50361,Jared Goff,Cooper Kupp,Josh Reynolds,DeAndre Hopkins,27300,54.4,53.24,0.978676471
50379,Jared Goff,Robert Woods,Josh Reynolds,DeAndre Hopkins,27800,54.2,55.44,1.022878229
50355,Jared Goff,Cooper Kupp,Robert Woods,Christian Kirk,26700,54,49.64,0.919259259
50372,Jared Goff,Cooper Kupp,Tyler Higbee,DeAndre Hopkins,26900,50.5,61.04,1.208712871
50368,Jared Goff,Cooper Kupp,Josh Reynolds,Christian Kirk,25100,50.4,38.74,0.768650794
50385,Jared Goff,Robert Woods,Tyler Higbee,DeAndre Hopkins,27400,50.3,63.24,1.257256461
50381,Jared Goff,Robert Woods,Josh Reynolds,Christian Kirk,25600,50.2,40.94,0.815537849
51460,Daniel Jones,Darius Slayton,Golden Tate,Amari Cooper,26100,56.1,34.38,0.612834225
51481,Daniel Jones,Darius Slayton,Evan Engram,Amari Cooper,26100,54.5,37.18,0.682201835
51465,Daniel Jones,Darius Slayton,Golden Tate,CeeDee Lamb,24200,53.4,47.68,0.892883895
51503,Daniel Jones,Golden Tate,Evan Engram,Amari Cooper,25800,52.5,26.48,0.504380952
51470,Daniel Jones,Darius Slayton,Golden Tate,Michael Gallup,24000,52.5,40.58,0.772952381
51486,Daniel Jones,Darius Slayton,Evan Engram,CeeDee Lamb,24200,51.8,50.48,0.974517375
51478,Deshaun Watson,Will Fuller V,Brandin Cooks,Diontae Johnson,26000,50.7,36.16,0.71321499
51484,Deshaun Watson,Will Fuller V,Brandin Cooks,JuJu Smith-Schuster,26700,50.7,49.56,0.977514793
51496,Deshaun Watson,Will Fuller V,Jordan Akins,Diontae Johnson,25300,47.3,36.16,0.76448203
51505,Deshaun Watson,Will Fuller V,Jordan Akins,JuJu Smith-Schuster,26000,47.3,49.56,1.047780127
51514,Deshaun Watson,Brandin Cooks,Jordan Akins,Diontae Johnson,25000,46.9,26.56,0.566311301
51518,Deshaun Watson,Brandin Cooks,Jordan Akins,JuJu Smith-Schuster,25700,46.9,39.96,0.852025586
51490,Deshaun Watson,Will Fuller V,Brandin Cooks,Eric Ebron,24400,44.8,48.96,1.092857143
51509,Deshaun Watson,Will Fuller V,Jordan Akins,Eric Ebron,23700,41.4,48.96,1.182608696
51525,Deshaun Watson,Brandin Cooks,Jordan Akins,Eric Ebron,23400,41,39.36,0.96
51492,Daniel Jones,Darius Slayton,Evan Engram,Michael Gallup,24000,50.9,43.38,0.852259332
51475,Daniel Jones,Darius Slayton,Golden Tate,Dalton Schultz,23600,49.9,32.38,0.648897796
51510,Daniel Jones,Golden Tate,Evan Engram,CeeDee Lamb,23900,49.8,39.78,0.798795181
51516,Daniel Jones,Golden Tate,Evan Engram,Michael Gallup,23700,48.9,32.68,0.668302658
51498,Daniel Jones,Darius Slayton,Evan Engram,Dalton Schultz,23600,48.3,35.18,0.728364389
50376,Jared Goff,Cooper Kupp,Tyler Higbee,Christian Kirk,24700,46.5,46.54,1.000860215
50389,Jared Goff,Robert Woods,Tyler Higbee,Christian Kirk,25200,46.3,48.74,1.052699784
51522,Daniel Jones,Golden Tate,Evan Engram,Dalton Schultz,23300,46.3,24.48,0.528725702
52515,Derek Carr,Darren Waller,Tyrell Williams,Tyler Boyd,26200,51.6,42.58,0.825193798
52521,Derek Carr,Darren Waller,Tyrell Williams,Auden Tate,25600,49.7,48.68,0.979476861
52526,Derek Carr,Darren Waller,Tyrell Williams,Tyler Eifert,25300,46.5,44.68,0.960860215
52863,Daniel Jones,Evan Engram,Golden Tate,Larry Fitzgerald,25700,56.6,25.22,0.445583039
52870,Daniel Jones,Golden Tate,Darius Slayton,Larry Fitzgerald,24300,52.4,27.92,0.532824427
52866,Daniel Jones,Evan Engram,Darius Slayton,Larry Fitzgerald,25000,52.4,18.02,0.34389313
52488,Jimmy Garoppolo,Emmanuel Sanders,Deebo Samuel,Christian Kirk,26700,49.9,61.06,1.223647295
52491,Jimmy Garoppolo,Emmanuel Sanders,Deebo Samuel,Larry Fitzgerald,25900,47.8,64.06,1.340167364
52865,Daniel Jones,Evan Engram,Golden Tate,KeeSean Johnson,24700,50.2,24.62,0.490438247
52868,Daniel Jones,Evan Engram,Darius Slayton,KeeSean Johnson,24000,46,17.42,0.378695652
52872,Daniel Jones,Golden Tate,Darius Slayton,KeeSean Johnson,23300,46,27.32,0.593913043
52493,Jimmy Garoppolo,Emmanuel Sanders,Ross Dwelley,Christian Kirk,26000,45.4,59.06,1.300881057
52499,Jimmy Garoppolo,Deebo Samuel,Ross Dwelley,Christian Kirk,24700,44.5,71.66,1.610337079
52496,Jimmy Garoppolo,Emmanuel Sanders,Ross Dwelley,Larry Fitzgerald,25200,43.3,62.06,1.433256351
52502,Jimmy Garoppolo,Deebo Samuel,Ross Dwelley,Larry Fitzgerald,23900,42.4,74.66,1.760849057
51549,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,DeAndre Hopkins,29400,60.7,58.5,0.963756178
51563,Matthew Stafford,Kenny Golladay,T.J. Hockenson,DeAndre Hopkins,28700,58,59.2,1.020689655
51577,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,DeAndre Hopkins,27300,57.7,51.1,0.885615251
51555,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Andy Isabella,25400,50.1,57.9,1.155688623
51553,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Larry Fitzgerald,26300,50.1,40.3,0.804391218
51566,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Larry Fitzgerald,25600,47.4,41,0.864978903
51570,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Andy Isabella,24700,47.4,58.6,1.23628692
51582,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Larry Fitzgerald,24200,47.1,32.9,0.6985138
51587,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Andy Isabella,23300,47.1,50.5,1.072186837
51558,Matthew Stafford,Kenny Golladay,Marvin Jones Jr.,Dan Arnold,25200,45.8,41.4,0.903930131
51572,Matthew Stafford,Kenny Golladay,T.J. Hockenson,Dan Arnold,24500,43.1,42.1,0.976798144
51591,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Dan Arnold,23100,42.8,34,0.794392523
51576,Gardner Minshew II,DJ Chark Jr.,Keelan Cole,Tyler Boyd,25800,51.2,66.94,1.307421875
51595,Gardner Minshew II,DJ Chark Jr.,Laviska Shenault Jr.,Tyler Boyd,25400,51.1,71.94,1.407827789
51581,Gardner Minshew II,DJ Chark Jr.,Keelan Cole,A.J. Green,25500,49.8,54.84,1.101204819
51606,Gardner Minshew II,Keelan Cole,Laviska Shenault Jr.,Tyler Boyd,24200,49.8,53.04,1.065060241
51597,Gardner Minshew II,DJ Chark Jr.,Laviska Shenault Jr.,A.J. Green,25100,49.7,59.84,1.204024145
51586,Gardner Minshew II,DJ Chark Jr.,Keelan Cole,Tee Higgins,25100,49.4,65.04,1.31659919
51600,Gardner Minshew II,DJ Chark Jr.,Laviska Shenault Jr.,Tee Higgins,24700,49.3,70.04,1.420689655
51610,Gardner Minshew II,Keelan Cole,Laviska Shenault Jr.,A.J. Green,23900,48.4,40.94,0.845867769
51615,Gardner Minshew II,Keelan Cole,Laviska Shenault Jr.,Tee Higgins,23500,48,51.14,1.065416667
51592,Gardner Minshew II,DJ Chark Jr.,Keelan Cole,Drew Sample,24500,44.6,60.24,1.350672646
51603,Gardner Minshew II,DJ Chark Jr.,Laviska Shenault Jr.,Drew Sample,24100,44.5,65.24,1.466067416
51618,Gardner Minshew II,Keelan Cole,Laviska Shenault Jr.,Drew Sample,22900,43.2,46.34,1.072685185
53171,Jimmy Garoppolo,George Kittle,Dante Pettis,Mike Evans,28900,52.9,25.84,0.488468809
53173,Jimmy Garoppolo,George Kittle,Dante Pettis,Chris Godwin,27900,52.2,34.84,0.66743295
53174,Jimmy Garoppolo,George Kittle,Dante Pettis,O.J. Howard,27500,49.6,25.24,0.508870968
51599,Tom Brady,Mike Evans,Scotty Miller,DJ Moore,27000,51.3,45.58,0.888499025
51609,Tom Brady,Mike Evans,O.J. Howard,DJ Moore,26600,49,47.18,0.962857143
51602,Tom Brady,Mike Evans,Scotty Miller,Robby Anderson,26100,48.9,42.98,0.878936605
51621,Tom Brady,Mike Evans,Rob Gronkowski,DJ Moore,27200,48.9,45.58,0.932106339
51612,Tom Brady,Mike Evans,O.J. Howard,Robby Anderson,25700,46.6,44.58,0.956652361
51624,Tom Brady,Mike Evans,Rob Gronkowski,Robby Anderson,26300,46.5,42.98,0.924301075
50492,Philip Rivers,Michael Pittman Jr.,T.Y. Hilton,A.J. Brown,25400,51.4,62.5,1.215953307
51620,Carson Wentz,DeSean Jackson,Zach Ertz,Tyler Boyd,25100,51.1,53.6,1.048923679
51623,Carson Wentz,DeSean Jackson,Zach Ertz,A.J. Green,25200,50.9,42.2,0.829076621
51631,Carson Wentz,DeSean Jackson,Dallas Goedert,Tyler Boyd,24100,50.1,44.3,0.884231537
51634,Carson Wentz,DeSean Jackson,Dallas Goedert,A.J. Green,24200,49.9,32.9,0.659318637
51640,Carson Wentz,Zach Ertz,Dallas Goedert,Tyler Boyd,24800,49.5,52.7,1.064646465
51641,Carson Wentz,Zach Ertz,Dallas Goedert,A.J. Green,24900,49.3,41.3,0.837728195
51630,Carson Wentz,DeSean Jackson,Zach Ertz,Drew Sample,24100,46.3,36.7,0.792656587
51637,Carson Wentz,DeSean Jackson,Dallas Goedert,Drew Sample,23100,45.3,27.4,0.604856512
50497,Philip Rivers,Michael Pittman Jr.,T.Y. Hilton,Corey Davis,23900,48.7,47.2,0.969199179
50506,Philip Rivers,Michael Pittman Jr.,Trey Burton,A.J. Brown,25400,48.3,58.1,1.202898551
50526,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,A.J. Brown,24800,48.1,49.3,1.024948025
50515,Philip Rivers,Michael Pittman Jr.,Trey Burton,Corey Davis,23900,45.6,42.8,0.938596491
50502,Philip Rivers,Michael Pittman Jr.,T.Y. Hilton,Jonnu Smith,23900,45.6,38.7,0.848684211
50531,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,Corey Davis,23300,45.4,34,0.748898678
51605,Tom Brady,Mike Evans,Scotty Miller,Ian Thomas,25200,45,29.58,0.657333333
51614,Tom Brady,Mike Evans,O.J. Howard,Ian Thomas,24800,42.7,31.18,0.730210773
51627,Tom Brady,Mike Evans,Rob Gronkowski,Ian Thomas,25400,42.6,29.58,0.694366197
50520,Philip Rivers,Michael Pittman Jr.,Trey Burton,Jonnu Smith,23900,42.5,34.3,0.807058824
50536,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,Jonnu Smith,23300,42.3,25.5,0.602836879
50299,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Davante Adams,29000,58.7,55.46,0.944804089
52261,Tom Brady,Julian Edelman,Jakobi Meyers,Tyreek Hill,28700,53.8,46.06,0.856133829
52265,Tom Brady,Julian Edelman,Jakobi Meyers,Travis Kelce,27500,51.7,50.56,0.97794971
50303,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Allen Lazard,25200,50,37.36,0.7472
50309,Matthew Stafford,Marvin Jones Jr.,T.J. Hockenson,Robert Tonyan,25300,49.7,46.56,0.936820926
52270,Tom Brady,Julian Edelman,Jakobi Meyers,Sammy Watkins,26000,47,43.06,0.916170213
53032,Kyle Allen,DJ Moore,Curtis Samuel,DeAndre Hopkins,27700,56.7,19.58,0.345326279
53038,Kyle Allen,DJ Moore,Greg Olsen,DeAndre Hopkins,27900,56.2,16.28,0.289679715
53047,Kyle Allen,Curtis Samuel,Greg Olsen,DeAndre Hopkins,27300,56.1,15.18,0.270588235
53033,Kyle Allen,DJ Moore,Curtis Samuel,Will Fuller V,24900,52,17.78,0.341923077
53041,Kyle Allen,DJ Moore,Greg Olsen,Will Fuller V,25100,51.5,14.48,0.281165049
53050,Kyle Allen,Curtis Samuel,Greg Olsen,Will Fuller V,24500,51.4,13.38,0.260311284
53035,Kyle Allen,DJ Moore,Curtis Samuel,Kenny Stills,24400,49.2,17.38,0.353252033
53045,Kyle Allen,DJ Moore,Greg Olsen,Kenny Stills,24600,48.7,14.08,0.289117043
50325,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Darren Waller,25800,52.3,57.36,1.096749522
53053,Kyle Allen,Curtis Samuel,Greg Olsen,Kenny Stills,24000,48.6,12.98,0.267078189
50330,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Nelson Agholor,23900,48.3,64.86,1.342857143
50337,Philip Rivers,T.Y. Hilton,Trey Burton,Darren Waller,25300,47.6,51.86,1.089495798
50352,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Darren Waller,24700,47.3,53.26,1.126004228
50336,Philip Rivers,T.Y. Hilton,Michael Pittman Jr.,Henry Ruggs III,24100,47.1,49.66,1.054352442
50367,Philip Rivers,Michael Pittman Jr.,Trey Burton,Darren Waller,25000,46.9,34.26,0.730490405
50382,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,Darren Waller,24400,46.6,35.66,0.765236052
50342,Philip Rivers,T.Y. Hilton,Trey Burton,Nelson Agholor,23400,43.6,59.36,1.36146789
50358,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Nelson Agholor,22800,43.3,60.76,1.403233256
50373,Philip Rivers,Michael Pittman Jr.,Trey Burton,Nelson Agholor,23100,42.9,41.76,0.973426573
50387,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,Nelson Agholor,22500,42.6,43.16,1.01314554
50346,Philip Rivers,T.Y. Hilton,Trey Burton,Henry Ruggs III,23600,42.4,44.16,1.041509434
50363,Philip Rivers,T.Y. Hilton,Mo Alie-Cox,Henry Ruggs III,23000,42.1,45.56,1.082185273
50377,Philip Rivers,Michael Pittman Jr.,Trey Burton,Henry Ruggs III,23300,41.7,26.56,0.636930456
50393,Philip Rivers,Michael Pittman Jr.,Mo Alie-Cox,Henry Ruggs III,22700,41.4,27.96,0.675362319
52885,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Tyler Boyd,24500,54,50.5,0.935185185
52886,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Auden Tate,24800,51.4,52.5,1.021400778
52889,Gardner Minshew II,DJ Chark Jr.,Dede Westbrook,Tyler Eifert,23400,46.5,46.5,1
50611,Kirk Cousins,Justin Jefferson,Kyle Rudolph,DJ Moore,26000,53.6,67.08,1.251492537
50614,Kirk Cousins,Justin Jefferson,Kyle Rudolph,Robby Anderson,25100,53.2,76.38,1.435714286
50618,Kirk Cousins,Justin Jefferson,Kyle Rudolph,Curtis Samuel,24600,52.1,69.18,1.327831094
50439,Matt Ryan,Calvin Ridley,Russell Gage,Keenan Allen,29400,58.3,64.62,1.108404803
50631,Teddy Bridgewater,DJ Moore,Robby Anderson,Justin Jefferson,27700,58,62.88,1.084137931
50639,Teddy Bridgewater,DJ Moore,Curtis Samuel,Justin Jefferson,27200,56.9,55.68,0.978558875
50648,Teddy Bridgewater,Robby Anderson,Curtis Samuel,Justin Jefferson,26300,56.5,64.98,1.150088496
50449,Matt Ryan,Calvin Ridley,Hayden Hurst,Keenan Allen,29400,55.5,49.56,0.892972973
50444,Matt Ryan,Calvin Ridley,Russell Gage,Mike Williams,27000,53.2,48.92,0.919548872
53178,Philip Rivers,Keenan Allen,Mike Williams,T.Y. Hilton,29300,52.8,75.82,1.435984848
53185,Philip Rivers,Keenan Allen,Hunter Henry,T.Y. Hilton,29000,52.6,79.92,1.519391635
50447,Matt Ryan,Calvin Ridley,Russell Gage,Hunter Henry,26500,52.2,56.02,1.073180077
50635,Teddy Bridgewater,DJ Moore,Robby Anderson,Kyle Rudolph,25300,51.6,50.68,0.982170543
50644,Teddy Bridgewater,DJ Moore,Curtis Samuel,Kyle Rudolph,24800,50.5,43.48,0.860990099
50453,Matt Ryan,Calvin Ridley,Hayden Hurst,Mike Williams,27000,50.4,33.86,0.671825397
50652,Teddy Bridgewater,Robby Anderson,Curtis Samuel,Kyle Rudolph,23900,50.1,52.78,1.053493014
50457,Matt Ryan,Calvin Ridley,Hayden Hurst,Hunter Henry,26500,49.4,40.96,0.829149798
51644,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,Amari Cooper,26400,57.2,91.28,1.595804196
51646,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,Michael Gallup,25200,53.7,67.78,1.262197393
51648,Baker Mayfield,Odell Beckham Jr.,Jarvis Landry,CeeDee Lamb,24900,53.4,86.58,1.621348315
51654,Baker Mayfield,Odell Beckham Jr.,Austin Hooper,Amari Cooper,25800,52.8,90.4,1.712121212
53180,Philip Rivers,Keenan Allen,Mike Williams,Eric Ebron,27500,47.4,52.42,1.105907173
53183,Philip Rivers,Keenan Allen,Mike Williams,Jack Doyle,27000,47.3,53.62,1.133615222
53187,Philip Rivers,Keenan Allen,Hunter Henry,Eric Ebron,27200,47.2,56.52,1.197457627
53189,Philip Rivers,Keenan Allen,Hunter Henry,Jack Doyle,26700,47.1,57.72,1.225477707
51028,Jared Goff,Cooper Kupp,Robert Woods,DeVante Parker,27700,53.4,60.4,1.131086142
51653,Joe Burrow,Tyler Boyd,A.J. Green,DeSean Jackson,24600,51.4,46.08,0.896498054
51035,Jared Goff,Cooper Kupp,Robert Woods,Preston Williams,26800,50.9,56.1,1.1021611
